project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-insc-cw-cand-000467,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/467_obs-insc-cw-cand-000467_cam-hopkins-cw-000467_crosswalk-candidate,cam-hopkins-cw-000467,cam-hopkins-crosswalk-000467;y2369;287;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000468,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/468_obs-insc-cw-cand-000468_cam-hopkins-cw-000468_crosswalk-candidate,cam-hopkins-cw-000468,cam-hopkins-crosswalk-000468;y2370;308;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000469,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/469_obs-insc-cw-cand-000469_cam-hopkins-cw-000469_crosswalk-candidate,cam-hopkins-cw-000469,cam-hopkins-crosswalk-000469;y2373;573;351;41429,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000470,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/470_obs-insc-cw-cand-000470_cam-hopkins-cw-000470_crosswalk-candidate,cam-hopkins-cw-000470,cam-hopkins-crosswalk-000470;y2374;589;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000471,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/471_obs-insc-cw-cand-000471_cam-hopkins-cw-000471_crosswalk-candidate,cam-hopkins-cw-000471,cam-hopkins-crosswalk-000471;y2375;297;186;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000472,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/472_obs-insc-cw-cand-000472_cam-hopkins-cw-000472_crosswalk-candidate,cam-hopkins-cw-000472,cam-hopkins-crosswalk-000472;y2378;296;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000473,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/473_obs-insc-cw-cand-000473_cam-hopkins-cw-000473_crosswalk-candidate,cam-hopkins-cw-000473,cam-hopkins-crosswalk-000473;y2379;291;176;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000474,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/474_obs-insc-cw-cand-000474_cam-hopkins-cw-000474_crosswalk-candidate,cam-hopkins-cw-000474,cam-hopkins-crosswalk-000474;y2381;339;174;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000475,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/475_obs-insc-cw-cand-000475_cam-hopkins-cw-000475_crosswalk-candidate,cam-hopkins-cw-000475,cam-hopkins-crosswalk-000475;y2383;221;96;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000476,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/476_obs-insc-cw-cand-000476_cam-hopkins-cw-000476_crosswalk-candidate,cam-hopkins-cw-000476,cam-hopkins-crosswalk-000476;y2385;567;628;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000477,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/477_obs-insc-cw-cand-000477_cam-hopkins-cw-000477_crosswalk-candidate,cam-hopkins-cw-000477,cam-hopkins-crosswalk-000477;y2386;568;494;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000478,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/478_obs-insc-cw-cand-000478_cam-hopkins-cw-000478_crosswalk-candidate,cam-hopkins-cw-000478,cam-hopkins-crosswalk-000478;y2387;566;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000479,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/479_obs-insc-cw-cand-000479_cam-hopkins-cw-000479_crosswalk-candidate,cam-hopkins-cw-000479,cam-hopkins-crosswalk-000479;y2388;530;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000480,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/480_obs-insc-cw-cand-000480_cam-hopkins-cw-000480_crosswalk-candidate,cam-hopkins-cw-000480,cam-hopkins-crosswalk-000480;y2393;A3;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000481,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/481_obs-insc-cw-cand-000481_cam-hopkins-cw-000481_crosswalk-candidate,cam-hopkins-cw-000481,cam-hopkins-crosswalk-000481;y2397;240;394;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000482,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/482_obs-insc-cw-cand-000482_cam-hopkins-cw-000482_crosswalk-candidate,cam-hopkins-cw-000482,cam-hopkins-crosswalk-000482;y2398;580;354;41468,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000483,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/483_obs-insc-cw-cand-000483_cam-hopkins-cw-000483_crosswalk-candidate,cam-hopkins-cw-000483,cam-hopkins-crosswalk-000483;y2400;299;365;41474,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000484,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/484_obs-insc-cw-cand-000484_cam-hopkins-cw-000484_crosswalk-candidate,cam-hopkins-cw-000484,cam-hopkins-crosswalk-000484;y2402;82;375;39577,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000485,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/485_obs-insc-cw-cand-000485_cam-hopkins-cw-000485_crosswalk-candidate,cam-hopkins-cw-000485,cam-hopkins-crosswalk-000485;y2402;86;120;41458,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000486,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/486_obs-insc-cw-cand-000486_cam-hopkins-cw-000486_crosswalk-candidate,cam-hopkins-cw-000486,cam-hopkins-crosswalk-000486;y2406;288;191;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000487,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/487_obs-insc-cw-cand-000487_cam-hopkins-cw-000487_crosswalk-candidate,cam-hopkins-cw-000487,cam-hopkins-crosswalk-000487;y2408;579;29;41488,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000488,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/488_obs-insc-cw-cand-000488_cam-hopkins-cw-000488_crosswalk-candidate,cam-hopkins-cw-000488,cam-hopkins-crosswalk-000488;y2410;324;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000489,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/489_obs-insc-cw-cand-000489_cam-hopkins-cw-000489_crosswalk-candidate,cam-hopkins-cw-000489,cam-hopkins-crosswalk-000489;y2411;583;118;41461,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000490,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/490_obs-insc-cw-cand-000490_cam-hopkins-cw-000490_crosswalk-candidate,cam-hopkins-cw-000490,cam-hopkins-crosswalk-000490;y2413;281;349;41503,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000491,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/491_obs-insc-cw-cand-000491_cam-hopkins-cw-000491_crosswalk-candidate,cam-hopkins-cw-000491,cam-hopkins-crosswalk-000491;y2414;332;188;41691,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000492,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/492_obs-insc-cw-cand-000492_cam-hopkins-cw-000492_crosswalk-candidate,cam-hopkins-cw-000492,cam-hopkins-crosswalk-000492;y2415;65;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000493,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/493_obs-insc-cw-cand-000493_cam-hopkins-cw-000493_crosswalk-candidate,cam-hopkins-cw-000493,cam-hopkins-crosswalk-000493;y2417;335;385;40920,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000494,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/494_obs-insc-cw-cand-000494_cam-hopkins-cw-000494_crosswalk-candidate,cam-hopkins-cw-000494,cam-hopkins-crosswalk-000494;y2422;333;200;41527,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000495,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/495_obs-insc-cw-cand-000495_cam-hopkins-cw-000495_crosswalk-candidate,cam-hopkins-cw-000495,cam-hopkins-crosswalk-000495;y2423;576;392;41526,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000496,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/496_obs-insc-cw-cand-000496_cam-hopkins-cw-000496_crosswalk-candidate,cam-hopkins-cw-000496,cam-hopkins-crosswalk-000496;y2431;334;205;41542,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000497,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/497_obs-insc-cw-cand-000497_cam-hopkins-cw-000497_crosswalk-candidate,cam-hopkins-cw-000497,cam-hopkins-crosswalk-000497;y2432;336;184;41560,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000498,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/498_obs-insc-cw-cand-000498_cam-hopkins-cw-000498_crosswalk-candidate,cam-hopkins-cw-000498,cam-hopkins-crosswalk-000498;y2435;577;369;41511,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000499,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/499_obs-insc-cw-cand-000499_cam-hopkins-cw-000499_crosswalk-candidate,cam-hopkins-cw-000499,cam-hopkins-crosswalk-000499;y2436;293;187;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000500,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/005_000401-000500_obs-insc-cw-bucket_crosswalk-candidates/500_obs-insc-cw-cand-000500_cam-hopkins-cw-000500_crosswalk-candidate,cam-hopkins-cw-000500,cam-hopkins-crosswalk-000500;y2439;582;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000501,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/501_obs-insc-cw-cand-000501_cam-hopkins-cw-000501_crosswalk-candidate,cam-hopkins-cw-000501,cam-hopkins-crosswalk-000501;y2440;581;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000502,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/502_obs-insc-cw-cand-000502_cam-hopkins-cw-000502_crosswalk-candidate,cam-hopkins-cw-000502,cam-hopkins-crosswalk-000502;y2441;594;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000503,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/503_obs-insc-cw-cand-000503_cam-hopkins-cw-000503_crosswalk-candidate,cam-hopkins-cw-000503,cam-hopkins-crosswalk-000503;y2443;590;399;41660,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000504,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/504_obs-insc-cw-cand-000504_cam-hopkins-cw-000504_crosswalk-candidate,cam-hopkins-cw-000504,cam-hopkins-crosswalk-000504;y2444;290;201;41655,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000505,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/505_obs-insc-cw-cand-000505_cam-hopkins-cw-000505_crosswalk-candidate,cam-hopkins-cw-000505,cam-hopkins-crosswalk-000505;y2462;292;183;41628,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000506,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/506_obs-insc-cw-cand-000506_cam-hopkins-cw-000506_crosswalk-candidate,cam-hopkins-cw-000506,cam-hopkins-crosswalk-000506;y2465;591;379;41638,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000507,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/507_obs-insc-cw-cand-000507_cam-hopkins-cw-000507_crosswalk-candidate,cam-hopkins-cw-000507,cam-hopkins-crosswalk-000507;y2466;325;393;41303,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000508,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/508_obs-insc-cw-cand-000508_cam-hopkins-cw-000508_crosswalk-candidate,cam-hopkins-cw-000508,cam-hopkins-crosswalk-000508;y2483;331;396;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000509,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/509_obs-insc-cw-cand-000509_cam-hopkins-cw-000509_crosswalk-candidate,cam-hopkins-cw-000509,cam-hopkins-crosswalk-000509;y2487;588;400;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000510,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/510_obs-insc-cw-cand-000510_cam-hopkins-cw-000510_crosswalk-candidate,cam-hopkins-cw-000510,cam-hopkins-crosswalk-000510;y2490;319;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000511,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/511_obs-insc-cw-cand-000511_cam-hopkins-cw-000511_crosswalk-candidate,cam-hopkins-cw-000511,cam-hopkins-crosswalk-000511;y2492;313;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000512,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/512_obs-insc-cw-cand-000512_cam-hopkins-cw-000512_crosswalk-candidate,cam-hopkins-cw-000512,cam-hopkins-crosswalk-000512;y2493;320;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000513,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/513_obs-insc-cw-cand-000513_cam-hopkins-cw-000513_crosswalk-candidate,cam-hopkins-cw-000513,cam-hopkins-crosswalk-000513;y2498;321;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000514,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/514_obs-insc-cw-cand-000514_cam-hopkins-cw-000514_crosswalk-candidate,cam-hopkins-cw-000514,cam-hopkins-crosswalk-000514;y2501;311;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000515,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/515_obs-insc-cw-cand-000515_cam-hopkins-cw-000515_crosswalk-candidate,cam-hopkins-cw-000515,cam-hopkins-crosswalk-000515;y2502;355;550;40921,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000516,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/516_obs-insc-cw-cand-000516_cam-hopkins-cw-000516_crosswalk-candidate,cam-hopkins-cw-000516,cam-hopkins-crosswalk-000516;y2503;344;382;41723,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000517,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/517_obs-insc-cw-cand-000517_cam-hopkins-cw-000517_crosswalk-candidate,cam-hopkins-cw-000517,cam-hopkins-crosswalk-000517;y2504;374;579;41696,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000518,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/518_obs-insc-cw-cand-000518_cam-hopkins-cw-000518_crosswalk-candidate,cam-hopkins-cw-000518,cam-hopkins-crosswalk-000518;y2506;380;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000519,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/519_obs-insc-cw-cand-000519_cam-hopkins-cw-000519_crosswalk-candidate,cam-hopkins-cw-000519,cam-hopkins-crosswalk-000519;y2507;379;691;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000520,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/520_obs-insc-cw-cand-000520_cam-hopkins-cw-000520_crosswalk-candidate,cam-hopkins-cw-000520,cam-hopkins-crosswalk-000520;y2508;343;743;41709,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000521,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/521_obs-insc-cw-cand-000521_cam-hopkins-cw-000521_crosswalk-candidate,cam-hopkins-cw-000521,cam-hopkins-crosswalk-000521;y2509;361;551;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000522,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/522_obs-insc-cw-cand-000522_cam-hopkins-cw-000522_crosswalk-candidate,cam-hopkins-cw-000522,cam-hopkins-crosswalk-000522;y2510;354;518;41717,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000523,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/523_obs-insc-cw-cand-000523_cam-hopkins-cw-000523_crosswalk-candidate,cam-hopkins-cw-000523,cam-hopkins-crosswalk-000523;y2513;353;334;41695,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000524,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/524_obs-insc-cw-cand-000524_cam-hopkins-cw-000524_crosswalk-candidate,cam-hopkins-cw-000524,cam-hopkins-crosswalk-000524;y2514;555;735;41739,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000525,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/525_obs-insc-cw-cand-000525_cam-hopkins-cw-000525_crosswalk-candidate,cam-hopkins-cw-000525,cam-hopkins-crosswalk-000525;y2518;554;740;41741,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000526,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/526_obs-insc-cw-cand-000526_cam-hopkins-cw-000526_crosswalk-candidate,cam-hopkins-cw-000526,cam-hopkins-crosswalk-000526;y2519;564;471;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000527,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/527_obs-insc-cw-cand-000527_cam-hopkins-cw-000527_crosswalk-candidate,cam-hopkins-cw-000527,cam-hopkins-crosswalk-000527;y2523;365;493;41756,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000528,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/528_obs-insc-cw-cand-000528_cam-hopkins-cw-000528_crosswalk-candidate,cam-hopkins-cw-000528,cam-hopkins-crosswalk-000528;y2524;348;584;41753,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000529,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/529_obs-insc-cw-cand-000529_cam-hopkins-cw-000529_crosswalk-candidate,cam-hopkins-cw-000529,cam-hopkins-crosswalk-000529;y2525;265;728;41754,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000530,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/530_obs-insc-cw-cand-000530_cam-hopkins-cw-000530_crosswalk-candidate,cam-hopkins-cw-000530,cam-hopkins-crosswalk-000530;y2526;258;603;41342,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000531,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/531_obs-insc-cw-cand-000531_cam-hopkins-cw-000531_crosswalk-candidate,cam-hopkins-cw-000531,cam-hopkins-crosswalk-000531;y2527;377;519;41747,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000532,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/006_000501-000600_obs-insc-cw-bucket_crosswalk-candidates/532_obs-insc-cw-cand-000532_cam-hopkins-cw-000532_crosswalk-candidate,cam-hopkins-cw-000532,cam-hopkins-crosswalk-000532;y2529;362;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
