project_id,record_type,object_dir,packet_path,source_index_path,catalog_reference_index_path,human_review_sheet_path,plate_text_route_index_path,plate_text_gallery_path,human_dossier_path,dossier_index_path,review_status,updated_at
obs-insc-cw-cand-000111,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/111_obs-insc-cw-cand-000111_cam-hopkins-cw-000111_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000112,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/112_obs-insc-cw-cand-000112_cam-hopkins-cw-000112_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000113,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/113_obs-insc-cw-cand-000113_cam-hopkins-cw-000113_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000114,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/114_obs-insc-cw-cand-000114_cam-hopkins-cw-000114_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000115,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/115_obs-insc-cw-cand-000115_cam-hopkins-cw-000115_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000116,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/116_obs-insc-cw-cand-000116_cam-hopkins-cw-000116_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000117,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/117_obs-insc-cw-cand-000117_cam-hopkins-cw-000117_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000118,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/118_obs-insc-cw-cand-000118_cam-hopkins-cw-000118_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000119,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/119_obs-insc-cw-cand-000119_cam-hopkins-cw-000119_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000120,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/120_obs-insc-cw-cand-000120_cam-hopkins-cw-000120_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000121,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/121_obs-insc-cw-cand-000121_cam-hopkins-cw-000121_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000122,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/122_obs-insc-cw-cand-000122_cam-hopkins-cw-000122_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000123,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/123_obs-insc-cw-cand-000123_cam-hopkins-cw-000123_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000124,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/124_obs-insc-cw-cand-000124_cam-hopkins-cw-000124_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
