review_id,asset_id,reviewer,rights_status_before,rights_status_after,evidence,reviewed_at,notes
asset-rights-review-018821,asset-018821,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018822,asset-018822,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018823,asset-018823,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018824,asset-018824,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018825,asset-018825,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018826,asset-018826,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018827,asset-018827,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018828,asset-018828,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018829,asset-018829,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018830,asset-018830,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018831,asset-018831,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018832,asset-018832,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018833,asset-018833,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018834,asset-018834,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018835,asset-018835,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018836,asset-018836,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018837,asset-018837,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018838,asset-018838,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018839,asset-018839,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018840,asset-018840,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018841,asset-018841,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018842,asset-018842,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018843,asset-018843,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018844,asset-018844,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018845,asset-018845,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018846,asset-018846,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018847,asset-018847,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018848,asset-018848,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018849,asset-018849,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018850,asset-018850,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018851,asset-018851,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018852,asset-018852,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018853,asset-018853,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018854,asset-018854,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018855,asset-018855,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018856,asset-018856,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018857,asset-018857,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018858,asset-018858,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018859,asset-018859,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018860,asset-018860,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018861,asset-018861,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018862,asset-018862,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018863,asset-018863,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018864,asset-018864,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018865,asset-018865,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018866,asset-018866,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018867,asset-018867,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018868,asset-018868,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018869,asset-018869,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018870,asset-018870,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018871,asset-018871,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018872,asset-018872,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018873,asset-018873,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018874,asset-018874,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018875,asset-018875,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018876,asset-018876,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018877,asset-018877,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018878,asset-018878,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018879,asset-018879,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018880,asset-018880,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018881,asset-018881,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018882,asset-018882,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018883,asset-018883,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018884,asset-018884,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018885,asset-018885,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018886,asset-018886,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018887,asset-018887,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018888,asset-018888,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018889,asset-018889,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018890,asset-018890,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018891,asset-018891,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018892,asset-018892,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018893,asset-018893,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018894,asset-018894,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018895,asset-018895,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018896,asset-018896,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018897,asset-018897,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018898,asset-018898,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018899,asset-018899,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018900,asset-018900,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018901,asset-018901,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018902,asset-018902,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018903,asset-018903,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018904,asset-018904,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018905,asset-018905,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018906,asset-018906,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018907,asset-018907,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018908,asset-018908,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018909,asset-018909,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018910,asset-018910,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018911,asset-018911,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018912,asset-018912,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018913,asset-018913,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018914,asset-018914,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018915,asset-018915,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018916,asset-018916,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018917,asset-018917,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018918,asset-018918,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018919,asset-018919,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018920,asset-018920,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018921,asset-018921,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
