promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,reported_decipherment_scope,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,source_metadata_files,rights_status,caution,review_status,updated_at
hust-obc-obs-char-promo-001382,obs-char-001382,014_001301-001400_obs-char-bucket_oracle-characters,1382_obs-char-001382_hust-obc-cat-1544_oracle-character,obs-cand-001382,src-hust-obc,hust-obc-cat-1544,1544,01544,1381,hust-obc-label-xwalk-1382,㧾,U+39FE,1,false,1,hust-obc-src-cat-1544,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001383,obs-char-001383,014_001301-001400_obs-char-bucket_oracle-characters,1383_obs-char-001383_hust-obc-cat-1545_1546_oracle-character,obs-cand-001383,src-hust-obc,hust-obc-cat-1545_1546,1545_1546,01545;01546,1382,hust-obc-label-xwalk-1383,㧿㨀,U+39FF;U+3A00,2,true,2,hust-obc-src-cat-1545;hust-obc-src-cat-1546,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001384,obs-char-001384,014_001301-001400_obs-char-bucket_oracle-characters,1384_obs-char-001384_hust-obc-cat-1547_oracle-character,obs-cand-001384,src-hust-obc,hust-obc-cat-1547,1547,01547,1383,hust-obc-label-xwalk-1384,㨁,U+3A01,1,false,1,hust-obc-src-cat-1547,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001385,obs-char-001385,014_001301-001400_obs-char-bucket_oracle-characters,1385_obs-char-001385_hust-obc-cat-1548_oracle-character,obs-cand-001385,src-hust-obc,hust-obc-cat-1548,1548,01548,1384,hust-obc-label-xwalk-1385,㨂,U+3A02,1,false,1,hust-obc-src-cat-1548,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001386,obs-char-001386,014_001301-001400_obs-char-bucket_oracle-characters,1386_obs-char-001386_hust-obc-cat-1549_1550_oracle-character,obs-cand-001386,src-hust-obc,hust-obc-cat-1549_1550,1549_1550,01549;01550,1385,hust-obc-label-xwalk-1386,㨃㨄,U+3A03;U+3A04,2,true,2,hust-obc-src-cat-1549;hust-obc-src-cat-1550,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001387,obs-char-001387,014_001301-001400_obs-char-bucket_oracle-characters,1387_obs-char-001387_hust-obc-cat-1551_oracle-character,obs-cand-001387,src-hust-obc,hust-obc-cat-1551,1551,01551,1386,hust-obc-label-xwalk-1387,㨅,U+3A05,1,false,1,hust-obc-src-cat-1551,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001388,obs-char-001388,014_001301-001400_obs-char-bucket_oracle-characters,1388_obs-char-001388_hust-obc-cat-1552_1553_oracle-character,obs-cand-001388,src-hust-obc,hust-obc-cat-1552_1553,1552_1553,01552;01553,1387,hust-obc-label-xwalk-1388,㨆㨇,U+3A06;U+3A07,2,true,2,hust-obc-src-cat-1552;hust-obc-src-cat-1553,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001389,obs-char-001389,014_001301-001400_obs-char-bucket_oracle-characters,1389_obs-char-001389_hust-obc-cat-1554_oracle-character,obs-cand-001389,src-hust-obc,hust-obc-cat-1554,1554,01554,1388,hust-obc-label-xwalk-1389,㨈,U+3A08,1,false,1,hust-obc-src-cat-1554,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001390,obs-char-001390,014_001301-001400_obs-char-bucket_oracle-characters,1390_obs-char-001390_hust-obc-cat-1555_oracle-character,obs-cand-001390,src-hust-obc,hust-obc-cat-1555,1555,01555,1389,hust-obc-label-xwalk-1390,㨉,U+3A09,1,false,1,hust-obc-src-cat-1555,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001391,obs-char-001391,014_001301-001400_obs-char-bucket_oracle-characters,1391_obs-char-001391_hust-obc-cat-1556_oracle-character,obs-cand-001391,src-hust-obc,hust-obc-cat-1556,1556,01556,1390,hust-obc-label-xwalk-1391,㨊,U+3A0A,1,false,1,hust-obc-src-cat-1556,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001392,obs-char-001392,014_001301-001400_obs-char-bucket_oracle-characters,1392_obs-char-001392_hust-obc-cat-1557_oracle-character,obs-cand-001392,src-hust-obc,hust-obc-cat-1557,1557,01557,1391,hust-obc-label-xwalk-1392,㨋,U+3A0B,1,false,1,hust-obc-src-cat-1557,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001393,obs-char-001393,014_001301-001400_obs-char-bucket_oracle-characters,1393_obs-char-001393_hust-obc-cat-1558_oracle-character,obs-cand-001393,src-hust-obc,hust-obc-cat-1558,1558,01558,1392,hust-obc-label-xwalk-1393,㨌,U+3A0C,1,false,1,hust-obc-src-cat-1558,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001394,obs-char-001394,014_001301-001400_obs-char-bucket_oracle-characters,1394_obs-char-001394_hust-obc-cat-1559_oracle-character,obs-cand-001394,src-hust-obc,hust-obc-cat-1559,1559,01559,1393,hust-obc-label-xwalk-1394,㨍,U+3A0D,1,false,1,hust-obc-src-cat-1559,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001395,obs-char-001395,014_001301-001400_obs-char-bucket_oracle-characters,1395_obs-char-001395_hust-obc-cat-1560_oracle-character,obs-cand-001395,src-hust-obc,hust-obc-cat-1560,1560,01560,1394,hust-obc-label-xwalk-1395,㨎,U+3A0E,1,false,1,hust-obc-src-cat-1560,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001396,obs-char-001396,014_001301-001400_obs-char-bucket_oracle-characters,1396_obs-char-001396_hust-obc-cat-1561_oracle-character,obs-cand-001396,src-hust-obc,hust-obc-cat-1561,1561,01561,1395,hust-obc-label-xwalk-1396,㨏,U+3A0F,1,false,1,hust-obc-src-cat-1561,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001397,obs-char-001397,014_001301-001400_obs-char-bucket_oracle-characters,1397_obs-char-001397_hust-obc-cat-1562_1563_oracle-character,obs-cand-001397,src-hust-obc,hust-obc-cat-1562_1563,1562_1563,01562;01563,1396,hust-obc-label-xwalk-1397,㨐㨑,U+3A10;U+3A11,2,true,2,hust-obc-src-cat-1562;hust-obc-src-cat-1563,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001398,obs-char-001398,014_001301-001400_obs-char-bucket_oracle-characters,1398_obs-char-001398_hust-obc-cat-1564_1565_oracle-character,obs-cand-001398,src-hust-obc,hust-obc-cat-1564_1565,1564_1565,01564;01565,1397,hust-obc-label-xwalk-1398,㨒㨓,U+3A12;U+3A13,2,true,2,hust-obc-src-cat-1564;hust-obc-src-cat-1565,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001399,obs-char-001399,014_001301-001400_obs-char-bucket_oracle-characters,1399_obs-char-001399_hust-obc-cat-1566_1567_oracle-character,obs-cand-001399,src-hust-obc,hust-obc-cat-1566_1567,1566_1567,01566;01567,1398,hust-obc-label-xwalk-1399,㨔㨕,U+3A14;U+3A15,2,true,2,hust-obc-src-cat-1566;hust-obc-src-cat-1567,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001400,obs-char-001400,014_001301-001400_obs-char-bucket_oracle-characters,1400_obs-char-001400_hust-obc-cat-1568_oracle-character,obs-cand-001400,src-hust-obc,hust-obc-cat-1568,1568,01568,1399,hust-obc-label-xwalk-1400,㨖,U+3A16,1,false,1,hust-obc-src-cat-1568,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001401,obs-char-001401,015_001401-001500_obs-char-bucket_oracle-characters,1401_obs-char-001401_hust-obc-cat-1569_oracle-character,obs-cand-001401,src-hust-obc,hust-obc-cat-1569,1569,01569,1400,hust-obc-label-xwalk-1401,㨗,U+3A17,1,false,1,hust-obc-src-cat-1569,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001402,obs-char-001402,015_001401-001500_obs-char-bucket_oracle-characters,1402_obs-char-001402_hust-obc-cat-1570_oracle-character,obs-cand-001402,src-hust-obc,hust-obc-cat-1570,1570,01570,1401,hust-obc-label-xwalk-1402,㨘,U+3A18,1,false,1,hust-obc-src-cat-1570,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001403,obs-char-001403,015_001401-001500_obs-char-bucket_oracle-characters,1403_obs-char-001403_hust-obc-cat-1571_1572_oracle-character,obs-cand-001403,src-hust-obc,hust-obc-cat-1571_1572,1571_1572,01571;01572,1402,hust-obc-label-xwalk-1403,㨙㨚,U+3A19;U+3A1A,2,true,2,hust-obc-src-cat-1571;hust-obc-src-cat-1572,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001404,obs-char-001404,015_001401-001500_obs-char-bucket_oracle-characters,1404_obs-char-001404_hust-obc-cat-1573_oracle-character,obs-cand-001404,src-hust-obc,hust-obc-cat-1573,1573,01573,1403,hust-obc-label-xwalk-1404,㨛,U+3A1B,1,false,1,hust-obc-src-cat-1573,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001405,obs-char-001405,015_001401-001500_obs-char-bucket_oracle-characters,1405_obs-char-001405_hust-obc-cat-1574_oracle-character,obs-cand-001405,src-hust-obc,hust-obc-cat-1574,1574,01574,1404,hust-obc-label-xwalk-1405,㨜,U+3A1C,1,false,1,hust-obc-src-cat-1574,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001406,obs-char-001406,015_001401-001500_obs-char-bucket_oracle-characters,1406_obs-char-001406_hust-obc-cat-1575_oracle-character,obs-cand-001406,src-hust-obc,hust-obc-cat-1575,1575,01575,1405,hust-obc-label-xwalk-1406,㨝,U+3A1D,1,false,1,hust-obc-src-cat-1575,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001407,obs-char-001407,015_001401-001500_obs-char-bucket_oracle-characters,1407_obs-char-001407_hust-obc-cat-1576_oracle-character,obs-cand-001407,src-hust-obc,hust-obc-cat-1576,1576,01576,1406,hust-obc-label-xwalk-1407,㨞,U+3A1E,1,false,1,hust-obc-src-cat-1576,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001408,obs-char-001408,015_001401-001500_obs-char-bucket_oracle-characters,1408_obs-char-001408_hust-obc-cat-1577_oracle-character,obs-cand-001408,src-hust-obc,hust-obc-cat-1577,1577,01577,1407,hust-obc-label-xwalk-1408,㨟,U+3A1F,1,false,1,hust-obc-src-cat-1577,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001409,obs-char-001409,015_001401-001500_obs-char-bucket_oracle-characters,1409_obs-char-001409_hust-obc-cat-1578_oracle-character,obs-cand-001409,src-hust-obc,hust-obc-cat-1578,1578,01578,1408,hust-obc-label-xwalk-1409,㨠,U+3A20,1,false,1,hust-obc-src-cat-1578,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001410,obs-char-001410,015_001401-001500_obs-char-bucket_oracle-characters,1410_obs-char-001410_hust-obc-cat-1579_oracle-character,obs-cand-001410,src-hust-obc,hust-obc-cat-1579,1579,01579,1409,hust-obc-label-xwalk-1410,㨡,U+3A21,1,false,1,hust-obc-src-cat-1579,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001411,obs-char-001411,015_001401-001500_obs-char-bucket_oracle-characters,1411_obs-char-001411_hust-obc-cat-1580_oracle-character,obs-cand-001411,src-hust-obc,hust-obc-cat-1580,1580,01580,1410,hust-obc-label-xwalk-1411,㨢,U+3A22,1,false,1,hust-obc-src-cat-1580,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001412,obs-char-001412,015_001401-001500_obs-char-bucket_oracle-characters,1412_obs-char-001412_hust-obc-cat-1581_oracle-character,obs-cand-001412,src-hust-obc,hust-obc-cat-1581,1581,01581,1411,hust-obc-label-xwalk-1412,㨣,U+3A23,1,false,1,hust-obc-src-cat-1581,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001413,obs-char-001413,015_001401-001500_obs-char-bucket_oracle-characters,1413_obs-char-001413_hust-obc-cat-1582_oracle-character,obs-cand-001413,src-hust-obc,hust-obc-cat-1582,1582,01582,1412,hust-obc-label-xwalk-1413,㨤,U+3A24,1,false,1,hust-obc-src-cat-1582,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001414,obs-char-001414,015_001401-001500_obs-char-bucket_oracle-characters,1414_obs-char-001414_hust-obc-cat-1583_oracle-character,obs-cand-001414,src-hust-obc,hust-obc-cat-1583,1583,01583,1413,hust-obc-label-xwalk-1414,㨥,U+3A25,1,false,1,hust-obc-src-cat-1583,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001415,obs-char-001415,015_001401-001500_obs-char-bucket_oracle-characters,1415_obs-char-001415_hust-obc-cat-1584_oracle-character,obs-cand-001415,src-hust-obc,hust-obc-cat-1584,1584,01584,1414,hust-obc-label-xwalk-1415,㨦,U+3A26,1,false,1,hust-obc-src-cat-1584,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001416,obs-char-001416,015_001401-001500_obs-char-bucket_oracle-characters,1416_obs-char-001416_hust-obc-cat-1585_oracle-character,obs-cand-001416,src-hust-obc,hust-obc-cat-1585,1585,01585,1415,hust-obc-label-xwalk-1416,㨧,U+3A27,1,false,1,hust-obc-src-cat-1585,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001417,obs-char-001417,015_001401-001500_obs-char-bucket_oracle-characters,1417_obs-char-001417_hust-obc-cat-1586_oracle-character,obs-cand-001417,src-hust-obc,hust-obc-cat-1586,1586,01586,1416,hust-obc-label-xwalk-1417,㨨,U+3A28,1,false,1,hust-obc-src-cat-1586,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-001418,obs-char-001418,015_001401-001500_obs-char-bucket_oracle-characters,1418_obs-char-001418_hust-obc-cat-1587_oracle-character,obs-cand-001418,src-hust-obc,hust-obc-cat-1587,1587,01587,1417,hust-obc-label-xwalk-1418,㨩,U+3A29,1,false,1,hust-obc-src-cat-1587,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
