cambridge_hopkins_review_task_id,candidate_inscription_crosswalk_id,source_id,evidence_download_id,priority_rank,priority_bucket,period_label,group_number,group_declared_count,period_group_observed_row_count,period_group_count_status,yingguo_ref_id,cul_ref_id,chalfant_ref_id,heji_ref_id,missing_reference_count,missing_reference_types,required_next_checks,route_files_to_open,expected_output_path,formal_inscription_assignment_status,catalog_identity_claim_status,image_evidence_status,text_transcription_status,collection_object_match_status,task_status,research_boundary,rights_status,review_status,caution,updated_at
cam-hopkins-crosswalk-review-0001,cam-hopkins-crosswalk-000259,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,1,missing_cul_chalfant_heji_refs,I,19,13,52,differs_from_declared_period_group_count,y1751,***,***,*****,3,cul_ref;chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_cul_ref;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0001_cam-hopkins-crosswalk-000259_missing_cul_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0012,cam-hopkins-crosswalk-000043,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y256,202,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0012_cam-hopkins-crosswalk-000043_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0013,cam-hopkins-crosswalk-000044,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y259,207,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0013_cam-hopkins-crosswalk-000044_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0014,cam-hopkins-crosswalk-000045,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y276,316,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0014_cam-hopkins-crosswalk-000045_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0015,cam-hopkins-crosswalk-000047,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y285,206,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0015_cam-hopkins-crosswalk-000047_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0016,cam-hopkins-crosswalk-000050,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y327,488,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0016_cam-hopkins-crosswalk-000050_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0017,cam-hopkins-crosswalk-000051,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y334,151,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0017_cam-hopkins-crosswalk-000051_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0018,cam-hopkins-crosswalk-000053,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y351,165,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0018_cam-hopkins-crosswalk-000053_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0019,cam-hopkins-crosswalk-000058,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y389,231,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0019_cam-hopkins-crosswalk-000058_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0020,cam-hopkins-crosswalk-000065,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y428,217,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0020_cam-hopkins-crosswalk-000065_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0021,cam-hopkins-crosswalk-000066,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y429,218,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0021_cam-hopkins-crosswalk-000066_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0022,cam-hopkins-crosswalk-000067,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,3,33,33,matches_declared_period_group_count,y430,215,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0022_cam-hopkins-crosswalk-000067_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0023,cam-hopkins-crosswalk-000069,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,4,12,12,matches_declared_period_group_count,y458,A11,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0023_cam-hopkins-crosswalk-000069_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0024,cam-hopkins-crosswalk-000071,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,4,12,12,matches_declared_period_group_count,y469,91,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0024_cam-hopkins-crosswalk-000071_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0025,cam-hopkins-crosswalk-000072,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,4,12,12,matches_declared_period_group_count,y470,89,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0025_cam-hopkins-crosswalk-000072_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0026,cam-hopkins-crosswalk-000073,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,2,missing_chalfant_heji_refs,I,4,12,12,matches_declared_period_group_count,y472,228,***,*****,2,chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0026_cam-hopkins-crosswalk-000073_missing_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
