evidence_request_id,route_pack_id,promotion_queue_id,suggested_oracle_character_id,candidate_class_id,bucket_summary_id,bucket_number,bucket_manifest_path,primary_external_ref_id,source_category_id,source_modern_label_codepoints,has_multi_component_label,source_category_member_count,route_files,source_route_requirement_ids,evidence_gap_types,required_evidence_pack_sections,draft_output_path,draft_status,assignment_status,promotion_status,review_status,caution,updated_at
hust-obc-evidence-request-000011,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000011,obs-char-000011,obs-cand-000011,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0011_0012_0013,0011_0012_0013,U+3401;U+3402;U+3403,true,3,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000011_hust-obc-cat-0011_0012_0013_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000012,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000012,obs-char-000012,obs-cand-000012,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0014,0014,U+3404,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000012_hust-obc-cat-0014_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000013,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000013,obs-char-000013,obs-cand-000013,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0015_0016,0015_0016,U+3405;U+3406,true,2,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000013_hust-obc-cat-0015_0016_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000014,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000014,obs-char-000014,obs-cand-000014,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0017,0017,U+3407,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000014_hust-obc-cat-0017_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000015,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000015,obs-char-000015,obs-cand-000015,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0018,0018,U+3408,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000015_hust-obc-cat-0018_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000016,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000016,obs-char-000016,obs-cand-000016,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0019,0019,U+3409,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000016_hust-obc-cat-0019_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000017,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000017,obs-char-000017,obs-cand-000017,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0020,0020,U+340A,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000017_hust-obc-cat-0020_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000018,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000018,obs-char-000018,obs-cand-000018,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0021,0021,U+340B,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000018_hust-obc-cat-0021_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000019,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000019,obs-char-000019,obs-cand-000019,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0022,0022,U+340C,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000019_hust-obc-cat-0022_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000020,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000020,obs-char-000020,obs-cand-000020,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0023_0024,0023_0024,U+340D;U+340E,true,2,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000020_hust-obc-cat-0023_0024_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000021,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000021,obs-char-000021,obs-cand-000021,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0025_0026,0025_0026,U+340F;U+3410,true,2,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000021_hust-obc-cat-0025_0026_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000022,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000022,obs-char-000022,obs-cand-000022,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0027,0027,U+3411,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000022_hust-obc-cat-0027_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000023,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000023,obs-char-000023,obs-cand-000023,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0028,0028,U+3412,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000023_hust-obc-cat-0028_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000024,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000024,obs-char-000024,obs-cand-000024,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0029,0029,U+3413,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000024_hust-obc-cat-0029_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000025,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000025,obs-char-000025,obs-cand-000025,hust-obc-bucket-summary-001,001,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-0030,0030,U+3414,false,1,corpus/001_oracle-characters/001_000001-000100_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/001_000001-000100_obs-char-bucket/001_obs-char-000025_hust-obc-cat-0030_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
