coverage_id,project_id,object_dir,asset_count,local_image_status,observation_path,visual_observation_status,pixel_profile_status,rights_status,review_status,next_human_action
component-visual-observation-02494,obs-comp-cand-002494,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2494_obs-comp-cand-002494_obimd-sub-x0tj8byshl_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2494_obs-comp-cand-002494_obimd-sub-x0tj8byshl_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02495,obs-comp-cand-002495,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2495_obs-comp-cand-002495_obimd-sub-tx3m8otqgw_component-candidate,15,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2495_obs-comp-cand-002495_obimd-sub-tx3m8otqgw_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02496,obs-comp-cand-002496,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2496_obs-comp-cand-002496_obimd-sub-s2e076ohb1_component-candidate,19,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2496_obs-comp-cand-002496_obimd-sub-s2e076ohb1_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02497,obs-comp-cand-002497,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2497_obs-comp-cand-002497_obimd-sub-wu3tg84gmn_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2497_obs-comp-cand-002497_obimd-sub-wu3tg84gmn_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02498,obs-comp-cand-002498,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2498_obs-comp-cand-002498_obimd-sub-ewbruo40n9_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2498_obs-comp-cand-002498_obimd-sub-ewbruo40n9_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02499,obs-comp-cand-002499,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2499_obs-comp-cand-002499_obimd-sub-g12sx19cjl_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2499_obs-comp-cand-002499_obimd-sub-g12sx19cjl_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02500,obs-comp-cand-002500,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2500_obs-comp-cand-002500_obimd-sub-a1lmo1xxj5_component-candidate,11,source_image_extracted,corpus/003_graphemic-components/025_002401-002500_obs-comp-cand-bucket_component-candidates/2500_obs-comp-cand-002500_obimd-sub-a1lmo1xxj5_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02501,obs-comp-cand-002501,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2501_obs-comp-cand-002501_obimd-sub-gvea18bccm_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2501_obs-comp-cand-002501_obimd-sub-gvea18bccm_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02502,obs-comp-cand-002502,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2502_obs-comp-cand-002502_obimd-sub-t6z5w1ag98_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2502_obs-comp-cand-002502_obimd-sub-t6z5w1ag98_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02503,obs-comp-cand-002503,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2503_obs-comp-cand-002503_obimd-sub-zz00qbgu3m_component-candidate,8,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2503_obs-comp-cand-002503_obimd-sub-zz00qbgu3m_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02504,obs-comp-cand-002504,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2504_obs-comp-cand-002504_obimd-sub-8so0r5rae8_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2504_obs-comp-cand-002504_obimd-sub-8so0r5rae8_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02505,obs-comp-cand-002505,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2505_obs-comp-cand-002505_obimd-sub-5ntior2ch1_component-candidate,5,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2505_obs-comp-cand-002505_obimd-sub-5ntior2ch1_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02506,obs-comp-cand-002506,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2506_obs-comp-cand-002506_obimd-sub-fd6c02qezd_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2506_obs-comp-cand-002506_obimd-sub-fd6c02qezd_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02507,obs-comp-cand-002507,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2507_obs-comp-cand-002507_obimd-sub-ivweikz7hi_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2507_obs-comp-cand-002507_obimd-sub-ivweikz7hi_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02508,obs-comp-cand-002508,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2508_obs-comp-cand-002508_obimd-sub-1rv2siw5fu_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2508_obs-comp-cand-002508_obimd-sub-1rv2siw5fu_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02509,obs-comp-cand-002509,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2509_obs-comp-cand-002509_obimd-sub-r1qdxnfg2n_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2509_obs-comp-cand-002509_obimd-sub-r1qdxnfg2n_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02510,obs-comp-cand-002510,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2510_obs-comp-cand-002510_obimd-sub-jfc5ld8k0t_component-candidate,32,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2510_obs-comp-cand-002510_obimd-sub-jfc5ld8k0t_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02511,obs-comp-cand-002511,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2511_obs-comp-cand-002511_obimd-sub-pymg8s4d83_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2511_obs-comp-cand-002511_obimd-sub-pymg8s4d83_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02512,obs-comp-cand-002512,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2512_obs-comp-cand-002512_obimd-sub-vnnwra099w_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2512_obs-comp-cand-002512_obimd-sub-vnnwra099w_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02513,obs-comp-cand-002513,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2513_obs-comp-cand-002513_obimd-sub-dp8imn8ze4_component-candidate,19,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2513_obs-comp-cand-002513_obimd-sub-dp8imn8ze4_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02514,obs-comp-cand-002514,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2514_obs-comp-cand-002514_obimd-sub-qqzep29tat_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2514_obs-comp-cand-002514_obimd-sub-qqzep29tat_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02515,obs-comp-cand-002515,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2515_obs-comp-cand-002515_obimd-sub-905tkjc9ui_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2515_obs-comp-cand-002515_obimd-sub-905tkjc9ui_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02516,obs-comp-cand-002516,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2516_obs-comp-cand-002516_obimd-sub-ay8mkydpb2_component-candidate,32,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2516_obs-comp-cand-002516_obimd-sub-ay8mkydpb2_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02517,obs-comp-cand-002517,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2517_obs-comp-cand-002517_obimd-sub-h0gzv3styy_component-candidate,5,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2517_obs-comp-cand-002517_obimd-sub-h0gzv3styy_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02518,obs-comp-cand-002518,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2518_obs-comp-cand-002518_obimd-sub-0uhj5zj3ce_component-candidate,22,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2518_obs-comp-cand-002518_obimd-sub-0uhj5zj3ce_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02519,obs-comp-cand-002519,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2519_obs-comp-cand-002519_obimd-sub-5p7f8xp3h7_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2519_obs-comp-cand-002519_obimd-sub-5p7f8xp3h7_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02520,obs-comp-cand-002520,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2520_obs-comp-cand-002520_obimd-sub-5wq1988xj5_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2520_obs-comp-cand-002520_obimd-sub-5wq1988xj5_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02521,obs-comp-cand-002521,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2521_obs-comp-cand-002521_obimd-sub-lg77n71ait_component-candidate,11,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2521_obs-comp-cand-002521_obimd-sub-lg77n71ait_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02522,obs-comp-cand-002522,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2522_obs-comp-cand-002522_obimd-sub-mcifl5q0r6_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2522_obs-comp-cand-002522_obimd-sub-mcifl5q0r6_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02523,obs-comp-cand-002523,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2523_obs-comp-cand-002523_obimd-sub-z6qjin0qqt_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2523_obs-comp-cand-002523_obimd-sub-z6qjin0qqt_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02524,obs-comp-cand-002524,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2524_obs-comp-cand-002524_obimd-sub-jjm889wxay_component-candidate,69,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2524_obs-comp-cand-002524_obimd-sub-jjm889wxay_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02525,obs-comp-cand-002525,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2525_obs-comp-cand-002525_obimd-sub-lvfwyu6ckp_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2525_obs-comp-cand-002525_obimd-sub-lvfwyu6ckp_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02526,obs-comp-cand-002526,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2526_obs-comp-cand-002526_obimd-sub-d5c5afq5ue_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2526_obs-comp-cand-002526_obimd-sub-d5c5afq5ue_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02527,obs-comp-cand-002527,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2527_obs-comp-cand-002527_obimd-sub-qb6co0jxjm_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2527_obs-comp-cand-002527_obimd-sub-qb6co0jxjm_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02528,obs-comp-cand-002528,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2528_obs-comp-cand-002528_obimd-sub-1s5t2e9cdw_component-candidate,62,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2528_obs-comp-cand-002528_obimd-sub-1s5t2e9cdw_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02529,obs-comp-cand-002529,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2529_obs-comp-cand-002529_obimd-sub-lubmnqbkz9_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2529_obs-comp-cand-002529_obimd-sub-lubmnqbkz9_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02530,obs-comp-cand-002530,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2530_obs-comp-cand-002530_obimd-sub-1r30xz0nrz_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2530_obs-comp-cand-002530_obimd-sub-1r30xz0nrz_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02531,obs-comp-cand-002531,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2531_obs-comp-cand-002531_obimd-sub-ch53nwd306_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2531_obs-comp-cand-002531_obimd-sub-ch53nwd306_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02532,obs-comp-cand-002532,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2532_obs-comp-cand-002532_obimd-sub-2r051ups8k_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2532_obs-comp-cand-002532_obimd-sub-2r051ups8k_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02533,obs-comp-cand-002533,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2533_obs-comp-cand-002533_obimd-sub-b5yn1tzci0_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2533_obs-comp-cand-002533_obimd-sub-b5yn1tzci0_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02534,obs-comp-cand-002534,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2534_obs-comp-cand-002534_obimd-sub-f0csx339lz_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2534_obs-comp-cand-002534_obimd-sub-f0csx339lz_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02535,obs-comp-cand-002535,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2535_obs-comp-cand-002535_obimd-sub-bcw474srtf_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2535_obs-comp-cand-002535_obimd-sub-bcw474srtf_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02536,obs-comp-cand-002536,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2536_obs-comp-cand-002536_obimd-sub-nmsvxs0s6g_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2536_obs-comp-cand-002536_obimd-sub-nmsvxs0s6g_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02537,obs-comp-cand-002537,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2537_obs-comp-cand-002537_obimd-sub-9wi6zvt4h3_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2537_obs-comp-cand-002537_obimd-sub-9wi6zvt4h3_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02538,obs-comp-cand-002538,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2538_obs-comp-cand-002538_obimd-sub-dcc90z03il_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2538_obs-comp-cand-002538_obimd-sub-dcc90z03il_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02539,obs-comp-cand-002539,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2539_obs-comp-cand-002539_obimd-sub-2fsm3j8nia_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2539_obs-comp-cand-002539_obimd-sub-2fsm3j8nia_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02540,obs-comp-cand-002540,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2540_obs-comp-cand-002540_obimd-sub-bh6mqc68g2_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2540_obs-comp-cand-002540_obimd-sub-bh6mqc68g2_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02541,obs-comp-cand-002541,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2541_obs-comp-cand-002541_obimd-sub-4zv87269nu_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2541_obs-comp-cand-002541_obimd-sub-4zv87269nu_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02542,obs-comp-cand-002542,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2542_obs-comp-cand-002542_obimd-sub-62h3xv5l1m_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2542_obs-comp-cand-002542_obimd-sub-62h3xv5l1m_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02543,obs-comp-cand-002543,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2543_obs-comp-cand-002543_obimd-sub-n0o2wcoq4b_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2543_obs-comp-cand-002543_obimd-sub-n0o2wcoq4b_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02544,obs-comp-cand-002544,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2544_obs-comp-cand-002544_obimd-sub-eou3xy3ht8_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2544_obs-comp-cand-002544_obimd-sub-eou3xy3ht8_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02545,obs-comp-cand-002545,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2545_obs-comp-cand-002545_obimd-sub-7bgm052mqy_component-candidate,14,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2545_obs-comp-cand-002545_obimd-sub-7bgm052mqy_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02546,obs-comp-cand-002546,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2546_obs-comp-cand-002546_obimd-sub-npj62t4ckh_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2546_obs-comp-cand-002546_obimd-sub-npj62t4ckh_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02547,obs-comp-cand-002547,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2547_obs-comp-cand-002547_obimd-sub-mtje7qh8jp_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2547_obs-comp-cand-002547_obimd-sub-mtje7qh8jp_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-02548,obs-comp-cand-002548,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2548_obs-comp-cand-002548_obimd-sub-puunytmd6z_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2548_obs-comp-cand-002548_obimd-sub-puunytmd6z_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
