node_degree_row_id,node_id,total_degree,out_degree,in_degree,outgoing_edge_type_counts,incoming_edge_type_counts,source_ids,graph_files,review_status_counts,generated_from,updated_at
graph-node-degree-058349,obimd-glyph-codepoint-ufb446,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058350,obimd-glyph-codepoint-ufb447,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058351,obimd-glyph-codepoint-ufb448,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058352,obimd-glyph-codepoint-ufb449,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058353,obimd-glyph-codepoint-ufb44a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058354,obimd-glyph-codepoint-ufb44b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058355,obimd-glyph-codepoint-ufb44c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058356,obimd-glyph-codepoint-ufb44d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058357,obimd-glyph-codepoint-ufb44e,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058358,obimd-glyph-codepoint-ufb44f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058359,obimd-glyph-codepoint-ufb450,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058360,obimd-glyph-codepoint-ufb451,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058361,obimd-glyph-codepoint-ufb452,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058362,obimd-glyph-codepoint-ufb453,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058363,obimd-glyph-codepoint-ufb454,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058364,obimd-glyph-codepoint-ufb455,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058365,obimd-glyph-codepoint-ufb456,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058366,obimd-glyph-codepoint-ufb457,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058367,obimd-glyph-codepoint-ufb458,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058368,obimd-glyph-codepoint-ufb459,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058369,obimd-glyph-codepoint-ufb45a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058370,obimd-glyph-codepoint-ufb45b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058371,obimd-glyph-codepoint-ufb45c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058372,obimd-glyph-codepoint-ufb45d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058373,obimd-glyph-codepoint-ufb45f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058374,obimd-glyph-codepoint-ufb460,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058375,obimd-glyph-codepoint-ufb461,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058376,obimd-glyph-codepoint-ufb462,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058377,obimd-glyph-codepoint-ufb463,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058378,obimd-glyph-codepoint-ufb464,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058379,obimd-glyph-codepoint-ufb465,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058380,obimd-glyph-codepoint-ufb466,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058381,obimd-glyph-codepoint-ufb467,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058382,obimd-glyph-codepoint-ufb468,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058383,obimd-glyph-codepoint-ufb469,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058384,obimd-glyph-codepoint-ufb46a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058385,obimd-glyph-codepoint-ufb46b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058386,obimd-glyph-codepoint-ufb46c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058387,obimd-glyph-codepoint-ufb46d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058388,obimd-glyph-codepoint-ufb46e,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058389,obimd-glyph-codepoint-ufb46f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058390,obimd-glyph-codepoint-ufb470,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058391,obimd-glyph-codepoint-ufb471,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058392,obimd-glyph-codepoint-ufb472,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058393,obimd-glyph-codepoint-ufb473,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058394,obimd-glyph-codepoint-ufb474,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058395,obimd-glyph-codepoint-ufb475,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058396,obimd-glyph-codepoint-ufb476,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058397,obimd-glyph-codepoint-ufb478,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058398,obimd-glyph-codepoint-ufb479,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058399,obimd-glyph-codepoint-ufb47a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058400,obimd-glyph-codepoint-ufb47b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058401,obimd-glyph-codepoint-ufb47c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058402,obimd-glyph-codepoint-ufb47d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058403,obimd-glyph-codepoint-ufb481,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058404,obimd-glyph-codepoint-ufb482,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058405,obimd-glyph-codepoint-ufb483,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058406,obimd-glyph-codepoint-ufb486,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058407,obimd-glyph-codepoint-ufb487,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058408,obimd-glyph-codepoint-ufb488,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058409,obimd-glyph-codepoint-ufb489,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058410,obimd-glyph-codepoint-ufb48a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058411,obimd-glyph-codepoint-ufb48b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058412,obimd-glyph-codepoint-ufb48c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058413,obimd-glyph-codepoint-ufb48d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058414,obimd-glyph-codepoint-ufb48e,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058415,obimd-glyph-codepoint-ufb48f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058416,obimd-glyph-codepoint-ufb490,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058417,obimd-glyph-codepoint-ufb491,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058418,obimd-glyph-codepoint-ufb492,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058419,obimd-glyph-codepoint-ufb493,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058420,obimd-glyph-codepoint-ufb49d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058421,obimd-glyph-codepoint-ufb49e,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058422,obimd-glyph-codepoint-ufb49f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058423,obimd-glyph-codepoint-ufb4a0,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058424,obimd-glyph-codepoint-ufb4a1,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058425,obimd-glyph-codepoint-ufb4a2,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058426,obimd-glyph-codepoint-ufb4a6,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058427,obimd-glyph-codepoint-ufb4a7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058428,obimd-glyph-codepoint-ufb4a8,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058429,obimd-glyph-codepoint-ufb4a9,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058430,obimd-glyph-codepoint-ufb4aa,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058431,obimd-glyph-codepoint-ufb4ab,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058432,obimd-glyph-codepoint-ufb4ac,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058433,obimd-glyph-codepoint-ufb4ad,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058434,obimd-glyph-codepoint-ufb4af,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058435,obimd-glyph-codepoint-ufb4b5,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058436,obimd-glyph-codepoint-ufb4b6,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058437,obimd-glyph-codepoint-ufb4b7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058438,obimd-glyph-codepoint-ufb4b8,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058439,obimd-glyph-codepoint-ufb4b9,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058440,obimd-glyph-codepoint-ufb4ba,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058441,obimd-glyph-codepoint-ufb4bb,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058442,obimd-glyph-codepoint-ufb4bc,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058443,obimd-glyph-codepoint-ufb4bd,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058444,obimd-glyph-codepoint-ufb4be,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058445,obimd-glyph-codepoint-ufb4bf,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058446,obimd-glyph-codepoint-ufb4c0,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058447,obimd-glyph-codepoint-ufb4c1,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058448,obimd-glyph-codepoint-ufb4c2,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-058449,obimd-glyph-codepoint-ufb4c3,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
