result_scaffold_id,action_id,phase_row_id,source_id,source_type,rights_status,pipeline_gap_status,review_lane,phase_name,phase_status,action_type,action_priority,downloaded_count,checksum_present_count,package_manifest_count,metadata_profile_count,candidate_queue_count,cross_source_crosswalk_match_count,graph_edge_count,action_queue_path,phase_coverage_path,phase_evidence_paths,route_files_to_open,reserved_outcome_fields,result_status,evidence_collection_status,reviewed_evidence_paths,access_outcome_reviewed,package_manifest_outcome_reviewed,metadata_extraction_outcome_reviewed,cleaning_outcome_reviewed,structured_derivative_outcome_reviewed,linkage_outcome_reviewed,verification_outcome_reviewed,reviewed_outcome_summary,remaining_blockers_reviewed,required_followup_reviewed,human_reviewer_id,human_review_date,human_review_notes,human_review_status,rights_decision_status,source_promotion_status,corpus_import_status,decipherment_claim_status,research_boundary,caution,updated_at
source-pipeline-phase-action-result-scaffold-044,source-pipeline-phase-action-044,source-pipeline-phase-017,src-smithsonian-nmaa-oracle-bone,museum_collection,public_domain_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,downloaded,review_needed,resolve_download_or_access_boundary,high_access_boundary_review,1,1,1,3,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-045,source-pipeline-phase-action-045,source-pipeline-phase-017,src-smithsonian-nmaa-oracle-bone,museum_collection,public_domain_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,linked,missing,review_cross_source_or_graph_linkage,source_pipeline_review,1,1,1,3,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-046,source-pipeline-phase-action-046,source-pipeline-phase-017,src-smithsonian-nmaa-oracle-bone,museum_collection,public_domain_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,verified,pending_human_review,record_human_review_outcome,human_outcome_review,1,1,1,3,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-047,source-pipeline-phase-action-047,source-pipeline-phase-018,src-tsinghua-oracle-bones,library_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked,missing,review_cross_source_or_graph_linkage,source_pipeline_review,1,1,1,3,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-048,source-pipeline-phase-action-048,source-pipeline-phase-018,src-tsinghua-oracle-bones,library_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,verified,pending_human_review,record_human_review_outcome,human_outcome_review,1,1,1,3,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-049,source-pipeline-phase-action-049,source-pipeline-phase-019,src-xiaoxuetang-jiaguwen,online_database,metadata_only_until_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,downloaded,review_needed,resolve_download_or_access_boundary,high_access_boundary_review,2,2,2,0,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_access_boundary_or_error_status;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-050,source-pipeline-phase-action-050,source-pipeline-phase-019,src-xiaoxuetang-jiaguwen,online_database,metadata_only_until_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,extracted,review_needed,plan_metadata_or_record_extraction,source_pipeline_review,2,2,2,0,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_access_boundary_or_error_status;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-051,source-pipeline-phase-action-051,source-pipeline-phase-019,src-xiaoxuetang-jiaguwen,online_database,metadata_only_until_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,cleaned,review_needed,review_cleaning_and_normalization_rules,source_pipeline_review,2,2,2,0,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_access_boundary_or_error_status;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-052,source-pipeline-phase-action-052,source-pipeline-phase-019,src-xiaoxuetang-jiaguwen,online_database,metadata_only_until_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,structured,review_needed,create_or_review_structured_derivatives,source_pipeline_review,2,2,2,0,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_access_boundary_or_error_status;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-053,source-pipeline-phase-action-053,source-pipeline-phase-019,src-xiaoxuetang-jiaguwen,online_database,metadata_only_until_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,linked,missing,review_cross_source_or_graph_linkage,source_pipeline_review,2,2,2,0,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_access_boundary_or_error_status;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-result-scaffold-054,source-pipeline-phase-action-054,source-pipeline-phase-019,src-xiaoxuetang-jiaguwen,online_database,metadata_only_until_verified,needs_access_boundary_review,access_and_checksum_boundary_resolution,verified,pending_human_review,record_human_review_outcome,human_outcome_review,2,2,2,0,0,0,0,corpus/009_statistics-and-derived-features/137_source-pipeline-phase-action-queue.csv,corpus/009_statistics-and-derived-features/136_source-pipeline-phase-coverage-matrix.csv,corpus/009_statistics-and-derived-features/134_ai-agent-source-pipeline-evidence-ledger.csv;corpus/009_statistics-and-derived-features/133_ai-agent-source-pipeline-gap-review-checklist.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv;corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv;corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv;corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv;corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv;project_registry/006_large-source-register/001_large-source-register.csv,access_outcome_reviewed;package_manifest_outcome_reviewed;metadata_extraction_outcome_reviewed;cleaning_outcome_reviewed;structured_derivative_outcome_reviewed;linkage_outcome_reviewed;verification_outcome_reviewed;reviewed_evidence_paths;reviewed_outcome_summary;remaining_blockers_reviewed;required_followup_reviewed;human_reviewer_id;human_review_date;human_review_notes,not_started,not_collected,,,,,,,,,,open_source_register_and_risk_note;verify_rights_status_before_any_use;verify_access_boundary_or_error_status;verify_checksum_and_download_status;review_package_manifest_or_not_applicable;review_metadata_profile_or_not_applicable;record_human_review_outcome_before_promotion,,,,,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_result_scaffold_not_scholarship,"This source pipeline phase action result scaffold is human-fillable and empty. It is not collected evidence, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
